Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution
PKT 2025 - Cluster FI,,PKTFIN-14009,Test,In Progress,03.05.2023 16:41:48,AP|PKTFIN|,,03.05.2023 16:42:46,,0,0,0,28711,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-14008,Test,In Progress,03.05.2023 16:41:41,AP|PKTFIN|,,03.05.2023 16:42:44,,1,0,0,28711,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-14007,Test,In Progress,03.05.2023 16:41:32,AP|PKTFIN|,,03.05.2023 16:42:42,,1,0,0,28711,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-14006,Test,In Progress,03.05.2023 16:41:17,AP|PKTFIN|,,03.05.2023 16:42:41,,1,0,0,28711,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13981,Test,In Review,02.05.2023 10:52:36,AP|PKTFIN|,,02.05.2023 10:52:56,,0,0,0,1738,28762,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13980,Story,New,02.05.2023 10:32:09,AP|,,,,30521,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13979,Test,Ready,02.05.2023 09:26:57,AP|PKTFIN|,,02.05.2023 09:29:25,,2,0,26316,1821,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13978,Test,Ready,02.05.2023 09:26:29,AP|PKTFIN|,,02.05.2023 09:29:49,,3,0,26316,1820,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13977,Test,Ready,02.05.2023 09:25:57,AP|PKTFIN|,,02.05.2023 09:32:12,,6,0,26316,1818,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13976,Test,Ready,02.05.2023 09:25:23,AP|PKTFIN|,,02.05.2023 09:33:57,,8,0,26316,1816,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13975,Test,Ready,02.05.2023 09:24:00,AP|PKTFIN|,,02.05.2023 09:35:26,,11,0,26316,1815,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13974,Test,Ready,02.05.2023 09:23:16,AP|PKTFIN|,,02.05.2023 09:36:50,,13,0,26317,1813,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13973,Test,Ready,02.05.2023 09:22:38,AP|PKTFIN|,,02.05.2023 09:38:22,,15,0,26317,1812,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13972,Test,Ready,02.05.2023 09:20:55,AP|PKTFIN|,,02.05.2023 09:45:50,,24,0,26317,1804,2446,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13917,Test,Ready,27.04.2023 08:46:45,AP|PKTFIN|,,27.04.2023 08:47:05,,0,0,26317,9063,2445,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13916,Task,In Progress,26.04.2023 13:40:24,AP|PKT/GFBB|Template|,,26.04.2023 14:48:18,,67,0,266,38638,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13895,Task,In Progress,25.04.2023 12:03:17,AP|MU80|PKT/GFBB|Template|,,26.04.2023 11:03:52,,1380,0,491,38638,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13886,Task,Closed,25.04.2023 09:23:55,,,25.04.2023 09:24:06,25.04.2023 13:18:56,0,0,0,234,0,0,0,40434,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-13885,Task,Closed,25.04.2023 09:22:43,,,25.04.2023 13:18:43,25.04.2023 13:18:54,236,0,0,0,0,0,0,40434,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-13884,Task,Closed,25.04.2023 09:22:19,,,25.04.2023 13:19:03,25.04.2023 13:19:05,236,0,0,0,0,0,0,40434,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-13883,Task,Closed,25.04.2023 09:21:23,,,25.04.2023 09:22:03,25.04.2023 13:18:52,0,0,0,236,0,0,0,40434,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-13588,Test,New,18.04.2023 09:27:23,AP|,,,,50746,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13539,Test,In Progress,13.04.2023 09:51:34,AP|,,13.04.2023 15:47:19,,355,0,0,57566,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13465,Test,In Progress,13.04.2023 08:01:24,AP|,,13.04.2023 15:47:05,,465,0,0,57566,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-13451,Test,In Progress,13.04.2023 07:26:33,AP|,,13.04.2023 15:46:44,,500,0,0,57567,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12787,Task,Closed,06.04.2023 15:18:48,AP|PKT/GFBB|Template|,,06.04.2023 15:35:07,14.04.2023 09:45:25,16,0,0,11169,0,0,0,56488,Done
PKT 2025 - Cluster FI,,PKTFIN-12721,Defect,In Test,05.04.2023 17:10:02,PKTFIN|PKTFIN relevant|,,05.04.2023 22:03:56,,293,0,0,411,60484,7813,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12641,Task,Closed,04.04.2023 08:57:14,AP|PKT/GFBB|Template|,,04.04.2023 09:22:07,24.04.2023 15:05:09,24,0,20541,8577,23,0,0,41768,Done
PKT 2025 - Cluster FI,,PKTFIN-12626,Task,Closed,03.04.2023 15:22:12,AP|MU80|PKT/GFBB|Template|,,03.04.2023 15:23:12,24.04.2023 15:33:05,1,0,4228,25969,51,0,0,41740,Done
PKT 2025 - Cluster FI,,PKTFIN-12624,Task,Open,03.04.2023 14:53:23,AP|MU80|,,03.04.2023 14:54:39,,1,0,72019,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12618,Task,Open,03.04.2023 14:47:55,AP|MU80|,,03.04.2023 14:49:08,,1,0,72024,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12617,Task,Open,03.04.2023 14:46:32,AP|MU80|,,03.04.2023 14:46:52,,0,0,72026,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12615,Task,Open,03.04.2023 14:45:55,AP|MU80|,,03.04.2023 14:46:13,,0,0,72027,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12614,Task,Open,03.04.2023 14:44:57,AP|MU80|,,03.04.2023 14:45:29,,0,0,72028,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12609,Task,Open,03.04.2023 14:43:25,AP|MU80|,,03.04.2023 14:44:40,,1,0,72029,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12605,Task,Open,03.04.2023 14:35:50,AP|MU80|,,03.04.2023 14:41:00,,5,0,72032,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12480,Task,Closed,30.03.2023 17:18:10,AP|PKT/GFBB|Template|,,30.03.2023 17:29:50,12.04.2023 10:59:05,11,0,9913,1,8414,0,0,59294,Done
PKT 2025 - Cluster FI,,PKTFIN-12393,Defect,Pending,24.03.2023 09:07:58,PKTFIN|PKTFIN relevant|,,27.03.2023 15:08:12,,4680,0,0,11570,13,70501,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12374,Defect,Closed,22.03.2023 21:38:19,PKTFIN|PKTFIN relevant|,,23.03.2023 08:20:47,23.03.2023 13:46:49,642,0,100,109,115,0,0,87927,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12327,Defect,In Progress,17.03.2023 11:41:04,AP|PKTFIN|PKTFIN relevant|,,22.03.2023 08:56:35,,7035,0,0,82834,6821,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12298,Task,Closed,13.03.2023 16:34:32,AP|PKT/GFBB|Template|,,13.03.2023 16:37:14,31.03.2023 11:08:18,2,0,4218,21353,18,0,0,76565,Done
PKT 2025 - Cluster FI,,PKTFIN-12285,Defect,Closed,09.03.2023 16:56:38,AP|PKTFIN relevant|,,10.03.2023 11:45:05,19.04.2023 12:56:44,1128,0,0,40821,8237,8611,0,49097,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12282,Defect,Closed,09.03.2023 16:20:20,AP|PKTFIN relevant|,,10.03.2023 11:42:54,28.03.2023 08:50:17,1162,0,0,18860,6886,0,0,81023,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12279,Defect,Closed,09.03.2023 09:46:45,,,09.03.2023 11:39:38,20.03.2023 17:32:02,112,0,0,16192,0,0,0,92021,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12274,Defect,Closed,07.03.2023 15:50:06,AP|PKTFIN|,,07.03.2023 16:23:46,10.03.2023 15:46:28,33,0,0,0,117,4164,0,106527,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12262,Defect,Closed,03.03.2023 16:47:52,AP|PKTFIN relevant|,,03.03.2023 20:08:59,21.03.2023 17:32:13,201,0,0,25763,0,0,0,90581,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-12261,Defect,Closed,03.03.2023 15:42:49,AP|PKTFIN relevant|,,03.03.2023 19:44:39,18.04.2023 07:42:19,241,0,0,58855,6661,0,0,50851,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12260,Defect,Closed,03.03.2023 12:12:21,AP|GFBB|PKTFIN relevant|,,09.03.2023 11:30:31,12.04.2023 09:50:57,8598,0,0,18969,29887,0,0,59362,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12254,Task,In Specification,03.03.2023 08:36:07,AP|UH74|,,09.03.2023 10:23:51,,8747,108290,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12253,Task,New,03.03.2023 08:36:06,AP|UH74|,,,,117037,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12251,Task,New,03.03.2023 08:36:04,AP|UH74|,,,,117037,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12250,Task,New,03.03.2023 08:36:03,AP|UH74|,,,,117037,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12249,Task,New,03.03.2023 08:36:03,AP|UH74|,,,,117037,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12248,Task,New,03.03.2023 08:36:02,AP|UH74|,,,,117037,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-12228,Defect,Closed,01.03.2023 18:38:28,AP|PKTFIN relevant|,,01.03.2023 19:56:15,11.04.2023 16:23:58,77,0,0,22466,36359,0,0,60409,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12213,Task,Closed,28.02.2023 19:56:31,AP|MU80|,,01.03.2023 08:34:53,26.04.2023 18:12:47,758,0,17495,21422,40324,0,1974,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-12202,Defect,Closed,28.02.2023 12:04:58,AP|PKTFIN|PKTFIN relevant|,,28.02.2023 14:11:03,16.03.2023 13:26:40,126,0,0,22754,0,240,0,98027,Fixed
PKT 2025 - Cluster FI,,PKTFIN-12087,Test,Ready,27.02.2023 07:58:49,AP|,,02.03.2023 10:26:10,,4467,0,108328,10039,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-11842,Task,Closed,20.02.2023 21:42:33,AP|,,28.02.2023 16:50:48,26.04.2023 18:12:45,11228,0,18614,60482,0,0,3064,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11841,Task,In Progress,20.02.2023 21:41:54,AP|,,23.02.2023 10:14:44,,3632,0,0,128459,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-11840,Task,Closed,20.02.2023 21:41:18,AP|,,28.02.2023 16:50:55,24.04.2023 14:16:08,11229,0,50018,29026,0,0,0,41817,Done
PKT 2025 - Cluster FI,,PKTFIN-11839,Task,Closed,20.02.2023 21:40:57,AP|,,28.02.2023 16:50:57,24.04.2023 14:15:45,11230,0,18615,60429,0,0,0,41818,Done
PKT 2025 - Cluster FI,,PKTFIN-11838,Task,Closed,20.02.2023 21:40:18,AP|,,28.02.2023 16:51:03,26.04.2023 18:12:44,11230,0,8575,71840,0,0,1745,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11837,Task,Closed,20.02.2023 20:43:02,AP|,,28.02.2023 16:51:05,26.04.2023 18:12:47,11288,0,80422,0,0,0,1739,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11836,Task,In Progress,20.02.2023 20:37:08,AP|MU80|,,23.02.2023 10:15:25,,3698,0,0,128458,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-11834,Task,Closed,20.02.2023 20:34:37,AP|MU80|,,28.02.2023 16:48:04,26.04.2023 18:12:44,11293,0,79101,0,0,0,3063,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11833,Task,Closed,20.02.2023 20:32:36,AP|MU80|,,28.02.2023 16:48:12,26.04.2023 18:12:45,11295,0,80422,0,0,0,1742,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11832,Task,Closed,20.02.2023 20:30:49,AP|MU80|,,28.02.2023 16:51:20,26.04.2023 18:12:46,11300,0,80422,0,0,0,1739,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11831,Task,Closed,20.02.2023 20:30:25,AP|MU80|,,28.02.2023 16:51:26,26.04.2023 18:12:46,11301,0,80419,0,0,0,1742,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11830,Task,Closed,20.02.2023 20:28:50,AP|MU80|,,28.02.2023 16:51:33,26.04.2023 18:12:48,11302,0,80422,0,0,0,1738,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-11820,Task,Closed,20.02.2023 15:12:46,AP|PKT/GFBB|Template|,,21.02.2023 09:07:33,15.03.2023 16:21:00,1074,0,1941,26985,228,0,2957,99292,Done
PKT 2025 - Cluster FI,,PKTFIN-11809,Task,Closed,17.02.2023 14:28:47,AP|PKT/GFBB|Template|,,17.02.2023 15:32:02,18.04.2023 14:03:16,63,0,7732,42481,36097,0,0,50470,Done
PKT 2025 - Cluster FI,,PKTFIN-11808,Task,Closed,17.02.2023 14:19:24,AP|PKT/GFBB|Template|,,21.02.2023 09:07:44,04.04.2023 09:02:40,5448,0,17895,37118,5460,0,0,70931,Done
PKT 2025 - Cluster FI,,PKTFIN-11643,Defect,Closed,15.02.2023 17:23:09,AP|PKTFIN|PKTFIN relevant|,,20.02.2023 11:14:31,28.04.2023 17:52:48,6831,0,0,96712,0,0,164,35841,Rejected
PKT 2025 - Cluster FI,,PKTFIN-11632,Defect,Closed,14.02.2023 09:00:45,AP|PKTFIN|PKTFIN relevant|,,16.02.2023 10:41:32,04.04.2023 11:20:25,2980,0,10043,50670,6951,52,0,70793,Fixed
PKT 2025 - Cluster FI,,PKTFIN-11596,Task,Closed,10.02.2023 11:09:49,AP|PKT/GFBB|Template|,,21.02.2023 09:07:39,15.03.2023 16:20:57,15717,0,10408,56,1452,68,20125,99292,Done
PKT 2025 - Cluster FI,,PKTFIN-11560,Defect,Closed,09.02.2023 10:20:43,AP|PKTFIN relevant|,,10.02.2023 08:08:13,24.03.2023 18:54:48,1307,0,3,16075,0,45048,0,86179,Fixed
PKT 2025 - Cluster FI,,PKTFIN-11472,Defect,Closed,06.02.2023 14:13:30,AP|,,06.02.2023 14:32:24,09.02.2023 12:18:00,18,0,0,5,3860,319,0,148495,Fixed
PKT 2025 - Cluster FI,,PKTFIN-11244,Defect,Closed,02.02.2023 12:12:40,,,07.02.2023 13:23:04,07.02.2023 13:23:04,7270,0,0,0,0,0,0,151310,Fixed
PKT 2025 - Cluster FI,,PKTFIN-11181,Defect,Resolved,31.01.2023 16:57:02,AP|,,02.02.2023 11:41:57,20.04.2023 13:40:21,2564,0,37401,8815,50053,14725,47613,0,Fixed
PKT 2025 - Cluster FI,,PKTFIN-11137,Task,Closed,30.01.2023 21:14:08,AP|PKT/GFBB|Template|,,31.01.2023 10:37:13,23.02.2023 13:56:03,803,0,1915,27150,2689,0,1563,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-11136,Task,Open,30.01.2023 16:56:20,AP|PKT/GFBB|,,30.01.2023 16:56:57,,0,0,162616,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-11107,Task,Closed,27.01.2023 11:12:12,AP|MU80|UH74|,,30.01.2023 16:57:51,21.02.2023 09:49:21,4665,0,31227,0,0,0,24,131364,Done
PKT 2025 - Cluster FI,,PKTFIN-11106,Task,Closed,27.01.2023 11:10:24,AP|MU80|UH74|,,30.01.2023 16:58:00,23.02.2023 13:56:03,4667,0,31365,0,0,0,3012,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-11105,Task,Open,27.01.2023 11:08:41,AP|MU80|UH74|,,30.01.2023 16:58:14,,4669,0,162615,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-11104,Task,Closed,27.01.2023 11:06:14,AP|MU80|UH74|,,30.01.2023 16:58:21,21.02.2023 08:47:25,4672,0,31188,0,0,0,0,131426,Done
PKT 2025 - Cluster FI,,PKTFIN-11103,Task,Closed,27.01.2023 10:22:20,AP|MU80|UH74|,,30.01.2023 16:58:28,21.02.2023 09:49:20,4716,0,31176,0,0,0,74,131364,Done
PKT 2025 - Cluster FI,,PKTFIN-11102,Task,Closed,27.01.2023 10:18:41,AP|MU80|UH74|,,30.01.2023 16:58:35,23.02.2023 13:56:04,4719,0,31364,0,0,0,3013,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-11091,Task,Closed,26.01.2023 14:52:52,AP|MU80|UH74|,,30.01.2023 16:59:14,23.02.2023 13:56:04,5886,0,31359,0,0,0,3017,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-11051,Defect,Closed,30.11.2022 18:59:41,PKTFIN relevant|,,30.11.2022 19:44:56,02.12.2022 09:27:39,45,0,0,2262,0,0,0,248026,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-10954,Task,Closed,11.01.2023 15:28:06,AP|MU80|,,11.01.2023 15:29:11,21.02.2023 08:49:45,1,0,58640,0,0,0,0,131424,Done
PKT 2025 - Cluster FI,,PKTFIN-10953,Task,New,11.01.2023 14:46:53,AP|MU80|,,,,190106,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10952,Task,New,11.01.2023 14:46:21,AP|MU80|,,,,190107,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10951,Task,New,11.01.2023 14:45:52,AP|MU80|,,,,190107,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10950,Task,New,11.01.2023 14:45:20,AP|MU80|,,,,190108,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10948,Task,New,11.01.2023 14:43:40,AP|MU80|,,,,190110,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10947,Task,New,11.01.2023 14:42:42,AP|MU80|,,,,190111,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10946,Task,New,11.01.2023 14:41:58,AP|MU80|,,,,190111,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10930,Task,New,11.01.2023 10:55:12,AP|MU80|,,,,190338,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10929,Task,New,11.01.2023 10:55:12,AP|MU80|,,,,190338,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10928,Task,New,11.01.2023 10:55:11,AP|MU80|,,,,190338,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10927,Task,In Progress,11.01.2023 10:55:11,AP|MU80|,,02.03.2023 10:56:26,,72001,0,0,118337,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10926,Task,New,11.01.2023 10:55:10,AP|MU80|,,,,190338,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10925,Task,New,11.01.2023 10:55:10,AP|MU80|,,,,190338,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10922,Story,In Progress,11.01.2023 10:55:08,AP|MU80|,,01.02.2023 10:00:33,,30185,0,57912,102240,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10921,Story,In Progress,11.01.2023 10:55:07,AP|MU80|,,01.02.2023 10:00:33,,30185,0,57913,102240,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10920,Story,Closed,11.01.2023 10:55:07,AP|MU80|,,01.02.2023 10:00:33,26.04.2023 18:12:46,30185,0,57913,60421,0,0,3117,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-10919,Story,Closed,11.01.2023 10:55:06,AP|MU80|,,01.02.2023 10:00:33,26.04.2023 18:12:46,30185,0,30303,0,0,70546,20601,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-10918,Story,Closed,11.01.2023 10:55:06,AP|MU80|,,01.02.2023 10:00:34,26.04.2023 18:12:47,30185,0,57913,60420,0,0,3118,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-10917,Story,Closed,11.01.2023 10:55:05,AP|MU80|,,01.02.2023 10:00:33,24.04.2023 14:13:58,30185,0,57913,60419,0,0,0,41819,Done
PKT 2025 - Cluster FI,,PKTFIN-10902,Task,Closed,10.01.2023 16:58:45,AP|MU80|,,11.01.2023 09:51:17,31.01.2023 12:51:23,1012,0,28980,0,0,0,0,161422,Done
PKT 2025 - Cluster FI,,PKTFIN-10901,Task,Closed,10.01.2023 16:57:47,AP|MU80|,,11.01.2023 09:51:24,31.01.2023 13:48:42,1013,0,20243,0,0,0,8793,161365,Done
PKT 2025 - Cluster FI,,PKTFIN-10900,Task,Closed,10.01.2023 16:56:37,AP|MU80|,,11.01.2023 09:51:30,21.02.2023 09:47:46,1014,0,18697,280,0,2834,37224,131366,Done
PKT 2025 - Cluster FI,,PKTFIN-10899,Task,Closed,10.01.2023 16:56:01,AP|MU80|,,11.01.2023 09:51:37,23.02.2023 13:56:04,1015,0,8870,50520,0,0,2773,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-10890,Task,Closed,10.01.2023 13:49:05,AP|MU80|,,11.01.2023 09:52:30,21.02.2023 09:47:50,1203,0,27707,1520,0,0,29806,131366,Done
PKT 2025 - Cluster FI,,PKTFIN-10888,Task,Closed,10.01.2023 13:34:25,AP|MU80|,,11.01.2023 09:52:40,23.02.2023 13:56:04,1218,0,59099,0,0,0,3063,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-10887,Task,Closed,10.01.2023 13:33:18,AP|MU80|,,11.01.2023 09:54:34,23.02.2023 13:56:03,1221,0,20501,38887,0,0,2773,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-10886,Task,Closed,10.01.2023 13:31:57,AP|MU80|,,11.01.2023 09:55:05,21.02.2023 09:47:45,1223,0,18695,3085,0,0,37252,131366,Done
PKT 2025 - Cluster FI,,PKTFIN-10884,Task,Closed,10.01.2023 13:09:34,AP|MU80|,,11.01.2023 09:55:14,23.02.2023 13:56:05,1245,0,20501,38887,0,0,2771,128237,Done
PKT 2025 - Cluster FI,,PKTFIN-10883,Task,Closed,10.01.2023 13:07:13,AP|MU80|,,11.01.2023 09:55:39,21.02.2023 09:47:45,1248,0,27313,0,0,0,31718,131366,Done
PKT 2025 - Cluster FI,,PKTFIN-10881,Task,Closed,10.01.2023 12:58:28,AP|MU80|,,11.01.2023 09:55:47,21.02.2023 09:47:51,1257,0,21904,0,0,0,37128,131366,Done
PKT 2025 - Cluster FI,,PKTFIN-10869,Task,Closed,21.12.2022 13:45:06,AP|PKT/GFBB|Template|,,11.01.2023 09:57:07,30.01.2023 15:19:04,30012,0,11573,16107,0,0,0,162714,Done
PKT 2025 - Cluster FI,,PKTFIN-10866,Task,New,21.12.2022 11:19:20,AP|MU80|,,,,220554,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10864,Task,In Specification,20.12.2022 14:36:46,AP|MU80|,,21.12.2022 10:48:28,,1211,220585,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10863,Task,In Specification,20.12.2022 14:35:54,AP|MU80|,,21.12.2022 10:50:56,,1215,220582,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10862,Task,New,20.12.2022 14:34:17,AP|MU80|,,,,221799,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10861,Task,In Progress,20.12.2022 14:32:59,AP|MU80|,,02.03.2023 10:56:28,,103463,0,0,118337,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10860,Task,New,20.12.2022 14:31:26,AP|MU80|,,,,221802,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10859,Task,New,20.12.2022 14:30:04,AP|MU80|,,,,221803,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10856,Story,In Progress,20.12.2022 10:55:00,AP|MU80|,,30.01.2023 17:00:13,,59405,0,60374,102239,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10855,Story,Closed,20.12.2022 10:54:03,AP|MU80|,,30.01.2023 17:00:13,03.03.2023 08:04:33,59406,0,44704,0,0,0,840,117069,Done
PKT 2025 - Cluster FI,,PKTFIN-10854,Story,Closed,20.12.2022 10:53:00,AP|MU80|,,30.01.2023 17:00:13,24.04.2023 10:21:49,59407,0,60374,60187,0,0,0,42052,Done
PKT 2025 - Cluster FI,,PKTFIN-10853,Story,Closed,20.12.2022 10:52:09,AP|MU80|,,30.01.2023 17:00:14,26.04.2023 18:12:45,59408,0,32760,1,0,70548,20602,38701,Done
PKT 2025 - Cluster FI,,PKTFIN-10852,Story,Closed,20.12.2022 10:51:04,AP|MU80|,,21.12.2022 10:52:01,24.04.2023 10:19:33,1440,57968,21127,99431,0,0,0,42054,Done
PKT 2025 - Cluster FI,,PKTFIN-10848,Defect,Closed,12.12.2022 13:25:58,PKTFIN relevant|,,12.12.2022 14:20:51,10.03.2023 18:25:25,54,0,0,40165,0,83503,3294,106368,Fixed
PKT 2025 - Cluster FI,,PKTFIN-10830,Task,In Specification,15.12.2022 08:52:15,AP|,,09.03.2023 15:54:37,,121382,107959,0,0,0,0,0,0,
PKT 2025 - Cluster FI,,PKTFIN-10804,Defect,Closed,06.12.2022 16:45:36,PKTFIN relevant|,,08.12.2022 10:40:30,13.12.2022 16:26:38,2514,0,0,5655,1890,0,0,231767,Fixed
PKT 2025 - Cluster FI,,PKTFIN-10803,Defect,Closed,09.12.2022 10:11:30,PKTFIN relevant|,,11.12.2022 21:37:55,28.02.2023 18:13:12,3566,0,25,20797,20220,71086,1421,120780,Fixed
PKT 2025 - Cluster FI,,PKTFIN-10802,Defect,Closed,09.12.2022 12:22:38,PKTFIN relevant|,,11.12.2022 21:37:54,12.12.2022 10:11:26,3435,0,10,741,0,0,1,233582,Won't Fix
PKT 2025 - Cluster FI,,PKTFIN-10800,Defect,Closed,07.12.2022 17:00:28,PKTFIN relevant|,,08.12.2022 14:11:59,12.12.2022 10:14:32,1271,0,0,1593,3920,0,7,233579,Fixed
PKT 2025 - Cluster FI,,PKTFIN-10799,Defect,Closed,06.12.2022 14:54:05,PKTFIN relevant|,,08.12.2022 14:12:23,13.12.2022 16:57:11,2838,0,0,1593,5770,0,0,231736,Fixed
PKT 2025 - Cluster FI,,PKTFIN-10798,Defect,Closed,05.12.2022 13:54:38,PKTFIN relevant|,,05.12.2022 15:46:56,09.02.2023 16:24:43,112,0,0,94334,0,51,689,148249,Won't Fix
PKT 2025 - Cluster FI,,PKTFIN-10783,Defect,Closed,06.12.2022 14:39:29,PKTFIN relevant|,,06.12.2022 21:44:29,16.03.2023 08:02:44,425,0,12212,0,0,130965,0,98351,Duplicate
PKT 2025 - Cluster FI,,PKTFIN-10780,Defect,Closed,07.12.2022 13:33:47,PKTFIN relevant|,,07.12.2022 14:54:26,28.02.2023 18:10:37,80,0,114,22800,20280,75093,1421,120783,Fixed
