,Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution 
179,The APP ART,,THEAPP-1775,Feature,Backlog,28.06.2022 15:01:51,Griffin|,,03.08.2022 15:34:32,,0,103361,82380,0,0,0,0,0, 
180,The APP ART,,THEAPP-1773,Feature,In Analysis,23.06.2022 14:59:53,CR|SPECTRE|VICI|,,06.07.2022 18:34:57,,0,192945,0,0,0,0,0,0, 
181,The APP ART,,THEAPP-1769,Feature,Backlog,22.06.2022 10:22:35,SPECTRE|,,23.06.2022 16:54:26,,0,20608,174052,0,0,0,0,0, 
182,The APP ART,,THEAPP-1768,Feature,Backlog,21.06.2022 17:28:39,Stromberg|,,28.06.2022 16:01:17,,0,47283,148392,0,0,0,0,0, 
183,The APP ART,,THEAPP-1766,Feature,Funnel,20.06.2022 09:45:17,,,,,197580,0,0,0,0,0,0, ,
184,The APP ART,,THEAPP-1765,Feature,Funnel,15.06.2022 13:52:56,,,,,204532,0,0,0,0,0,0, ,
185,The APP ART,,THEAPP-1764,Feature,In Implementation,15.06.2022 10:49:01,App ART Funnel|Pikachu|,,04.07.2022 14:39:31,,0,122305,0,82410,0,0,0,0, 
186,The APP ART,,THEAPP-1763,Feature,Backlog,15.06.2022 09:39:22,BOND|Greatwall|P&S|,,11.08.2022 11:45:43,,0,129649,75135,0,0,0,0,0, 
187,The APP ART,,THEAPP-1762,Feature,In Implementation,14.06.2022 13:25:51,PCS|Pikachu|,,02.08.2022 17:08:11,,0,70782,8153,127063,0,0,0,0, 
188,The APP ART,,THEAPP-1761,Feature,Completed,10.06.2022 15:16:12,VICI|,,23.06.2022 10:03:57,14.07.2022 18:36:20,0,18486,27374,3298,0,162488,0,0, 
189,The APP ART,,THEAPP-1760,Feature,In Analysis,09.06.2022 16:09:50,Greatwall|Griffin|,,03.08.2022 15:34:26,,0,213034,0,0,0,0,0,0, 
190,The APP ART,,THEAPP-1759,Feature,Funnel,09.06.2022 14:55:39,SPECTRE|VICI|,,,,213109,0,0,0,0,0,0, ,
191,The APP ART,,THEAPP-1758,Feature,E2E Test,08.06.2022 18:54:00,Stark|,,27.06.2022 19:14:29,,0,87318,55017,71973,0,0,0,0, 
192,The APP ART,,THEAPP-1757,Feature,In Implementation,08.06.2022 17:17:30,VICI|,,10.06.2022 09:29:21,,0,40395,83264,90747,0,0,0,0, 
193,The APP ART,,THEAPP-1756,Feature,In Implementation,08.06.2022 10:55:17,Greatwall|Griffin|,,15.06.2022 11:21:47,,0,10106,92228,112455,0,0,0,0, 
194,The APP ART,,THEAPP-1755,Feature,Funnel,07.06.2022 18:19:01,,,,,215786,0,0,0,0,0,0, ,
195,The APP ART,,THEAPP-1754,Feature,In Analysis,07.06.2022 15:11:41,SPECTRE|,,23.06.2022 16:54:16,,0,215973,0,0,0,0,0,0, 
196,The APP ART,,THEAPP-1753,Feature,Backlog,07.06.2022 14:52:30,SPECTRE|,,23.06.2022 16:53:59,,0,41937,174054,0,0,0,0,0, 
197,The APP ART,,THEAPP-1752,Feature,Backlog,07.06.2022 14:06:26,Release 3.0|Release 3.1|Stromberg|,,10.06.2022 09:27:56,,0,45106,170932,0,0,0,0,0, 
198,The APP ART,,THEAPP-1751,Feature,Backlog,07.06.2022 10:47:39,SPECTRE|,,23.06.2022 16:54:08,,0,42183,174054,0,0,0,0,0, 
199,The APP ART,,THEAPP-1750,Feature,Done,03.06.2022 11:09:36,,,03.08.2022 15:14:14,03.08.2022 15:14:14,0,88084,0,0,0,0,0,133891,Won't Do 
200,The APP ART,,THEAPP-1748,Feature,Backlog,30.05.2022 08:37:41,Design|iOS|,,02.06.2022 11:14:26,,37727,17048,173111,0,0,0,0,0, 
201,The APP ART,,THEAPP-1747,Feature,Done,01.06.2022 17:50:58,BOND|VICI|,,04.08.2022 11:04:38,07.09.2022 17:45:57,0,134075,0,0,7038,0,0,83339,Won't Do 
202,The APP ART,,THEAPP-1743,Feature,In Implementation,31.05.2022 11:48:26,Android|iOS|Stark|,,24.06.2022 10:48:06,,0,53144,101137,71974,0,0,0,0, 
203,The APP ART,,THEAPP-1742,Feature,In Analysis,31.05.2022 11:46:42,Android|Backend|BOND|iOS|,,27.06.2022 19:14:36,,0,226257,0,0,0,0,0,0, 
204,The APP ART,,THEAPP-1741,Feature,Done,31.05.2022 10:22:29,Android|iOS|Lebowski|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 3b|Release 4.0|,,08.06.2022 16:55:58,08.06.2022 16:55:58,0,11913,0,0,0,0,0,214429,Duplicate 
205,The APP ART,,THEAPP-1740,Feature,Funnel,24.05.2022 20:37:53,,,,,235807,0,0,0,0,0,0, ,
206,The APP ART,,THEAPP-1739,Feature,In Analysis,19.05.2022 16:17:40,BOND|SPECTRE|VICI|,,11.08.2022 11:45:56,,0,243267,0,0,0,0,0,0, 
207,The APP ART,,THEAPP-1738,Feature,Funnel,19.05.2022 15:26:41,,,,,243318,0,0,0,0,0,0, ,
208,The APP ART,,THEAPP-1737,Feature,In Analysis,19.05.2022 13:57:38,BOND|SPECTRE|VICI|,,11.08.2022 11:46:22,,0,243406,0,0,0,0,0,0, 
209,The APP ART,,THEAPP-1736,Feature,Funnel,18.05.2022 08:01:57,,,,,245203,0,0,0,0,0,0, ,
210,The APP ART,,THEAPP-1735,Feature,Done,17.05.2022 16:16:47,2022|Android|App ART Funnel|Backend|Design|iOS|P&S|Release 2.0|Release 3.0|Release 3.1|Skywalker|Stark|,,05.08.2022 22:31:57,05.08.2022 22:31:57,0,115575,0,0,0,0,0,130573,Done 
211,The APP ART,,THEAPP-1734,Feature,Done,11.05.2022 15:00:15,App ART Funnel|Lebowski|P&S|,,11.05.2022 15:04:00,04.08.2022 15:02:20,0,3,39021,83375,0,0,0,132462,Done 
212,The APP ART,,THEAPP-1733,Feature,Funnel,11.05.2022 10:31:37,Greatwall|Griffin|,,,,255133,0,0,0,0,0,0, ,
213,The APP ART,,THEAPP-1721,Feature,Funnel,10.05.2022 16:48:54,Mario|,,,,256196,0,0,0,0,0,0, ,
214,The APP ART,,THEAPP-1720,Feature,Done,10.05.2022 08:20:22,Greatwall|,,12.07.2022 11:35:09,10.08.2022 15:45:47,0,90914,0,42010,0,0,0,123779,Done 
215,The APP ART,,THEAPP-1716,Feature,Funnel,03.05.2022 14:20:12,,,,,266425,0,0,0,0,0,0, ,
216,The APP ART,,THEAPP-1715,Feature,Funnel,03.05.2022 13:48:47,,,,,266456,0,0,0,0,0,0, ,
217,The APP ART,,THEAPP-1713,Feature,Done,29.04.2022 09:32:42,Lebowski|Skywalker|,,08.06.2022 10:12:36,08.06.2022 10:12:36,0,57639,0,0,0,0,0,214832,Won't Do 
218,The APP ART,,THEAPP-1712,Feature,Done,29.04.2022 04:12:25,App ART Funnel|Greatwall|,,28.06.2022 11:27:28,28.06.2022 11:27:28,0,86835,0,0,0,0,0,185957,Not Required 
219,The APP ART,,THEAPP-1711,Feature,Done,27.04.2022 08:18:10,,,27.06.2022 19:14:12,10.08.2022 11:27:22,0,151389,0,0,0,0,0,124037,Done 
220,The APP ART,,THEAPP-1708,Feature,Funnel,25.04.2022 11:05:08,Stark|,,,,278140,0,0,0,0,0,0, ,
221,The APP ART,,THEAPP-1704,Feature,Funnel,20.04.2022 10:20:44,,,,,285384,0,0,0,0,0,0, ,
222,The APP ART,,THEAPP-1703,Feature,Funnel,20.04.2022 09:45:48,Griffin|Stark|,,,,285419,0,0,0,0,0,0, ,
223,The APP ART,,THEAPP-1701,Feature,In Implementation,19.04.2022 13:15:43,BOND|Mario|SPECTRE|,,19.04.2022 13:16:29,,0,112600,47102,126945,0,0,0,0, 
224,The APP ART,,THEAPP-1692,Feature,E2E Test,13.04.2022 16:07:37,Android|App ART Funnel|BOND|Design|iOS|Release 3.1|Release 3.2|Stromberg|,,06.05.2022 12:16:03,,0,32888,136700,125527,0,0,0,0, 
225,The APP ART,,THEAPP-1690,Feature,In Analysis,13.04.2022 10:54:29,VICI|,,27.06.2022 13:22:21,,0,295429,0,0,0,0,0,0, 
226,The APP ART,,THEAPP-1688,Feature,Funnel,13.04.2022 09:53:08,Griffin|Mario|,,,,295492,0,0,0,0,0,0, ,
227,The APP ART,,THEAPP-1687,Feature,Done,13.04.2022 08:06:25,Greatwall|,,15.04.2022 11:20:13,10.08.2022 15:47:22,0,3073,95238,73508,0,0,0,123777,Done 
228,The APP ART,,THEAPP-1682,Feature,In Implementation,11.04.2022 10:03:40,Android|Mario|,,08.06.2022 13:16:46,,0,83713,0,214648,0,0,0,0, 
229,The APP ART,,THEAPP-1681,Feature,Done,11.04.2022 09:16:25,Greatwall|,,12.04.2022 11:13:34,06.07.2022 15:53:59,0,1557,0,122680,0,0,0,174171,Done 
230,The APP ART,,THEAPP-1678,Feature,Done,07.04.2022 14:24:44,Stromberg|,,19.04.2022 09:23:42,05.08.2022 22:39:39,0,16978,30828,125486,0,0,0,130565,Done 
231,The APP ART,,THEAPP-1677,Feature,Funnel,07.04.2022 10:33:09,Greatwall|Griffin|,,,,304092,0,0,0,0,0,0, ,
232,The APP ART,,THEAPP-1671,Feature,Funnel,06.04.2022 09:01:50,,,,,305623,0,0,0,0,0,0, ,
233,The APP ART,,THEAPP-1662,Feature,Funnel,05.04.2022 17:07:54,Android|App ART Funnel|Backend|Design|iOS|P&S|Release 4.0|,,,,306577,0,0,0,0,0,0, ,
234,The APP ART,,THEAPP-1661,Feature,In Implementation,05.04.2022 03:12:35,Bullitt|,,11.04.2022 09:57:22,,0,192494,64323,50593,0,0,0,0, 
235,The APP ART,,THEAPP-1660,Feature,Done,05.04.2022 02:44:29,Bullitt|,,11.04.2022 09:58:07,18.08.2022 21:35:37,0,195530,0,0,0,0,0,111909,Done 
236,The APP ART,,THEAPP-1659,Feature,Backlog,05.04.2022 02:22:26,Bullitt|,,22.08.2022 10:24:48,,0,225049,82405,7,0,0,0,0, 
237,The APP ART,,THEAPP-1658,Feature,Backlog,05.04.2022 02:18:56,Bullitt|,,21.09.2022 00:13:22,,0,243234,64231,0,0,0,0,0, 
238,The APP ART,,THEAPP-1657,Feature,In Implementation,05.04.2022 02:14:15,Bullitt|,,02.08.2022 17:51:03,,0,172296,48888,86284,0,0,0,0, 
239,The APP ART,,THEAPP-1656,Feature,Done,04.04.2022 17:08:27,BOND|Griffin|,,08.08.2022 10:23:52,11.10.2022 08:39:03,0,181035,10347,81707,0,0,0,34926,Done 
240,The APP ART,,THEAPP-1654,Feature,Funnel,04.04.2022 16:35:28,,,,,308049,0,0,0,0,0,0, ,
241,The APP ART,,THEAPP-1652,Feature,In Implementation,04.04.2022 12:20:59,Greatwall|SPECTRE|,,11.04.2022 09:29:45,,0,92525,9763,170023,35991,0,0,0, 
242,The APP ART,,THEAPP-1651,Feature,Backlog,04.04.2022 11:01:01,VICI|,,06.07.2022 18:34:11,,0,134373,174011,0,0,0,0,0, 
243,The APP ART,,THEAPP-1642,Feature,In Analysis,31.03.2022 22:36:16,App ART Funnel|BOND|P&S|Release 3.2|,,14.06.2022 10:42:15,,0,313448,0,0,0,0,0,0, 
244,The APP ART,,THEAPP-1641,Feature,Done,31.03.2022 22:35:10,App ART Funnel|BOND|P&S|Release 3.2|,,14.06.2022 10:42:26,06.09.2022 14:03:30,0,228448,0,0,0,0,0,85001,Won't Do 
