Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Res,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution
The APP ART,,THEAPP-1763,Feature,Backlog,15.06.2022 09:39,BOND|Greatwall|P&S|,,11.08.2022 11:45, ,,0,129649,75135,0,0,0,0,0, 
The APP ART,,THEAPP-1762,Feature,In Implementation,14.06.2022 13:25,PCS|Pikachu|,,02.08.2022 17:08, ,,0,70782,8153,127063,0,0,0,0, 
The APP ART,,THEAPP-1761,Feature,Completed,10.06.2022 15:16,VICI|,,23.06.2022 10:03, ,14.07.2022 18:36,0,18486,27374,3298,0,162488,0,0, 
The APP ART,,THEAPP-1760,Feature,In Analysis,09.06.2022 16:09,Greatwall|Griffin|,,03.08.2022 15:34, ,,0,213034,0,0,0,0,0,0, 
The APP ART,,THEAPP-1759,Feature,Funnel,09.06.2022 14:55,SPECTRE|VICI|,,,,,213109,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1758,Feature,E2E Test,08.06.2022 18:54,Stark|,,27.06.2022 19:14, ,,0,87318,55017,71973,0,0,0,0, 
The APP ART,,THEAPP-1757,Feature,In Implementation,08.06.2022 17:17,VICI|,,10.06.2022 09:29, ,,0,40395,83264,90747,0,0,0,0, 
The APP ART,,THEAPP-1756,Feature,In Implementation,08.06.2022 10:55,Greatwall|Griffin|,,15.06.2022 11:21, ,,0,10106,92228,112455,0,0,0,0, 
The APP ART,,THEAPP-1755,Feature,Funnel,07.06.2022 18:19,,,,,,215786,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1754,Feature,In Analysis,07.06.2022 15:11,SPECTRE|,,23.06.2022 16:54, ,,0,215973,0,0,0,0,0,0, 
The APP ART,,THEAPP-1753,Feature,Backlog,07.06.2022 14:52,SPECTRE|,,23.06.2022 16:53, ,,0,41937,174054,0,0,0,0,0, 
The APP ART,,THEAPP-1752,Feature,Backlog,07.06.2022 14:06,Release 3.0|Release 3.1|Stromberg|,,10.06.2022 09:27, ,,0,45106,170932,0,0,0,0,0, 
The APP ART,,THEAPP-1751,Feature,Backlog,07.06.2022 10:47,SPECTRE|,,23.06.2022 16:54, ,,0,42183,174054,0,0,0,0,0, 
The APP ART,,THEAPP-1750,Feature,Done,03.06.2022 11:09,,,03.08.2022 15:14,Won't Do ,03.08.2022 15:14,0,88084,0,0,0,0,0,133891,Won't Do 
The APP ART,,THEAPP-1748,Feature,Backlog,30.05.2022 08:37,Design|iOS|,,02.06.2022 11:14, ,,37727,17048,173111,0,0,0,0,0, 
The APP ART,,THEAPP-1747,Feature,Done,01.06.2022 17:50,BOND|VICI|,,04.08.2022 11:04,Won't Do ,07.09.2022 17:45,0,134075,0,0,7038,0,0,83339,Won't Do 
The APP ART,,THEAPP-1743,Feature,In Implementation,31.05.2022 11:48,Android|iOS|Stark|,,24.06.2022 10:48, ,,0,53144,101137,71974,0,0,0,0, 
The APP ART,,THEAPP-1742,Feature,In Analysis,31.05.2022 11:46,Android|Backend|BOND|iOS|,,27.06.2022 19:14, ,,0,226257,0,0,0,0,0,0, 
The APP ART,,THEAPP-1741,Feature,Done,31.05.2022 10:22,Android|iOS|Lebowski|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 3b|Release 4.0|,,08.06.2022 16:55,Duplicate ,08.06.2022 16:55,0,11913,0,0,0,0,0,214429,Duplicate 
The APP ART,,THEAPP-1740,Feature,Funnel,24.05.2022 20:37,,,,,,235807,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1739,Feature,In Analysis,19.05.2022 16:17,BOND|SPECTRE|VICI|,,11.08.2022 11:45, ,,0,243267,0,0,0,0,0,0, 
The APP ART,,THEAPP-1738,Feature,Funnel,19.05.2022 15:26,,,,,,243318,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1737,Feature,In Analysis,19.05.2022 13:57,BOND|SPECTRE|VICI|,,11.08.2022 11:46, ,,0,243406,0,0,0,0,0,0, 
The APP ART,,THEAPP-1736,Feature,Funnel,18.05.2022 08:01,,,,,,245203,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1735,Feature,Done,17.05.2022 16:16,2022|Android|App ART Funnel|Backend|Design|iOS|P&S|Release 2.0|Release 3.0|Release 3.1|Skywalker|Stark|,,05.08.2022 22:31,Done ,05.08.2022 22:31,0,115575,0,0,0,0,0,130573,Done 
The APP ART,,THEAPP-1734,Feature,Done,11.05.2022 15:00,App ART Funnel|Lebowski|P&S|,,11.05.2022 15:04,Done ,04.08.2022 15:02,0,3,39021,83375,0,0,0,132462,Done 
The APP ART,,THEAPP-1733,Feature,Funnel,11.05.2022 10:31,Greatwall|Griffin|,,,,,255133,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1721,Feature,Funnel,10.05.2022 16:48,Mario|,,,,,256196,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1720,Feature,Done,10.05.2022 08:20,Greatwall|,,12.07.2022 11:35,Done ,10.08.2022 15:45,0,90914,0,42010,0,0,0,123779,Done 
The APP ART,,THEAPP-1716,Feature,Funnel,03.05.2022 14:20,,,,,,266425,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1715,Feature,Funnel,03.05.2022 13:48,,,,,,266456,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1713,Feature,Done,29.04.2022 09:32,Lebowski|Skywalker|,,08.06.2022 10:12,Won't Do ,08.06.2022 10:12,0,57639,0,0,0,0,0,214832,Won't Do 
The APP ART,,THEAPP-1712,Feature,Done,29.04.2022 04:12,App ART Funnel|Greatwall|,,28.06.2022 11:27,Not Required ,28.06.2022 11:27,0,86835,0,0,0,0,0,185957,Not Required 
The APP ART,,THEAPP-1711,Feature,Done,27.04.2022 08:18,,,27.06.2022 19:14,Done ,10.08.2022 11:27,0,151389,0,0,0,0,0,124037,Done 
The APP ART,,THEAPP-1708,Feature,Funnel,25.04.2022 11:05,Stark|,,,,,278140,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1704,Feature,Funnel,20.04.2022 10:20,,,,,,285384,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1703,Feature,Funnel,20.04.2022 09:45,Griffin|Stark|,,,,,285419,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1701,Feature,In Implementation,19.04.2022 13:15,BOND|Mario|SPECTRE|,,19.04.2022 13:16, ,,0,112600,47102,126945,0,0,0,0, 
The APP ART,,THEAPP-1692,Feature,E2E Test,13.04.2022 16:07,Android|App ART Funnel|BOND|Design|iOS|Release 3.1|Release 3.2|Stromberg|,,06.05.2022 12:16, ,,0,32888,136700,125527,0,0,0,0, 
The APP ART,,THEAPP-1690,Feature,In Analysis,13.04.2022 10:54,VICI|,,27.06.2022 13:22, ,,0,295429,0,0,0,0,0,0, 
The APP ART,,THEAPP-1688,Feature,Funnel,13.04.2022 09:53,Griffin|Mario|,,,,,295492,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1687,Feature,Done,13.04.2022 08:06,Greatwall|,,15.04.2022 11:20,Done ,10.08.2022 15:47,0,3073,95238,73508,0,0,0,123777,Done 
The APP ART,,THEAPP-1682,Feature,In Implementation,11.04.2022 10:03,Android|Mario|,,08.06.2022 13:16, ,,0,83713,0,214648,0,0,0,0, 
The APP ART,,THEAPP-1681,Feature,Done,11.04.2022 09:16,Greatwall|,,12.04.2022 11:13,Done ,06.07.2022 15:53,0,1557,0,122680,0,0,0,174171,Done 
The APP ART,,THEAPP-1678,Feature,Done,07.04.2022 14:24,Stromberg|,,19.04.2022 09:23,Done ,05.08.2022 22:39,0,16978,30828,125486,0,0,0,130565,Done 
The APP ART,,THEAPP-1677,Feature,Funnel,07.04.2022 10:33,Greatwall|Griffin|,,,,,304092,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1671,Feature,Funnel,06.04.2022 09:01,,,,,,305623,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1662,Feature,Funnel,05.04.2022 17:07,Android|App ART Funnel|Backend|Design|iOS|P&S|Release 4.0|,,,,,306577,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1661,Feature,In Implementation,05.04.2022 03:12,Bullitt|,,11.04.2022 09:57, ,,0,192494,64323,50593,0,0,0,0, 
The APP ART,,THEAPP-1660,Feature,Done,05.04.2022 02:44,Bullitt|,,11.04.2022 09:58,Done ,18.08.2022 21:35,0,195530,0,0,0,0,0,111909,Done 
The APP ART,,THEAPP-1659,Feature,Backlog,05.04.2022 02:22,Bullitt|,,22.08.2022 10:24, ,,0,225049,82405,7,0,0,0,0, 
The APP ART,,THEAPP-1658,Feature,Backlog,05.04.2022 02:18,Bullitt|,,21.09.2022 00:13, ,,0,243234,64231,0,0,0,0,0, 
The APP ART,,THEAPP-1657,Feature,In Implementation,05.04.2022 02:14,Bullitt|,,02.08.2022 17:51, ,,0,172296,48888,86284,0,0,0,0, 
The APP ART,,THEAPP-1656,Feature,Done,04.04.2022 17:08,BOND|Griffin|,,08.08.2022 10:23,Done ,11.10.2022 08:39,0,181035,10347,81707,0,0,0,34926,Done 
The APP ART,,THEAPP-1654,Feature,Funnel,04.04.2022 16:35,,,,,,308049,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1652,Feature,In Implementation,04.04.2022 12:20,Greatwall|SPECTRE|,,11.04.2022 09:29, ,,0,92525,9763,170023,35991,0,0,0, 
The APP ART,,THEAPP-1651,Feature,Backlog,04.04.2022 11:01,VICI|,,06.07.2022 18:34, ,,0,134373,174011,0,0,0,0,0, 
The APP ART,,THEAPP-1642,Feature,In Analysis,31.03.2022 22:36,App ART Funnel|BOND|P&S|Release 3.2|,,14.06.2022 10:42, ,,0,313448,0,0,0,0,0,0, 
The APP ART,,THEAPP-1641,Feature,Done,31.03.2022 22:35,App ART Funnel|BOND|P&S|Release 3.2|,,14.06.2022 10:42,Won't Do ,06.09.2022 14:03,0,228448,0,0,0,0,0,85001,Won't Do 
The APP ART,,THEAPP-1640,Feature,Funnel,31.03.2022 14:58,BOND|P&S|Release 2.0|Release 3.2|,,,,,313906,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1639,Feature,Done,31.03.2022 12:42,Lebowski|P&S|Release 3.2|Skywalker|,,07.04.2022 10:36,Won't Do ,13.04.2022 14:08,0,18805,0,0,0,0,0,295237,Won't Do 
The APP ART,,THEAPP-1638,Feature,In Analysis,31.03.2022 12:25,App ART Funnel|BOND|P&S|Release 4.0|,,14.06.2022 10:42, ,,0,314058,0,0,0,0,0,0, 
The APP ART,,THEAPP-1637,Feature,Funnel,31.03.2022 12:05,App ART Funnel|PCS|Pikachu|,,,,,314079,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1636,Feature,Funnel,31.03.2022 12:04,App ART Funnel|PCS|Pikachu|,,,,,314081,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1635,Feature,Funnel,31.03.2022 11:29,SPECTRE|VICI|,,,,,314115,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1633,Feature,Done,31.03.2022 09:26,2022|VICI|,,23.05.2022 14:45,Duplicate ,23.05.2022 14:45,0,76639,0,0,0,0,0,237599,Duplicate 
The APP ART,,THEAPP-1632,Feature,Backlog,30.03.2022 19:39,VICI|,,02.06.2022 10:41, ,,0,91621,223443,0,0,0,0,0, 
The APP ART,,THEAPP-1631,Feature,Done,30.03.2022 17:37,Bullitt|,,16.08.2022 19:23,Done ,18.08.2022 21:28,0,200265,0,3004,0,0,0,111916,Done 
The APP ART,,THEAPP-1630,Feature,Backlog,30.03.2022 17:27,Bullitt|,,02.08.2022 17:50, ,,0,180023,114914,20259,0,0,0,0, 
The APP ART,,THEAPP-1629,Feature,In Implementation,30.03.2022 17:21,Bullitt|,,16.08.2022 19:26, ,,0,232790,16379,66033,0,0,0,0, 
The APP ART,,THEAPP-1628,Feature,In Implementation,30.03.2022 17:18,Bullitt|,,16.08.2022 19:24, ,,0,203292,0,111913,0,0,0,0, 
The APP ART,,THEAPP-1627,Feature,Funnel,30.03.2022 17:15,Bullitt|,,,,,315210,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1626,Feature,In Analysis,30.03.2022 17:13,Bullitt|,,16.08.2022 19:24, ,,0,315211,0,0,0,0,0,0, 
The APP ART,,THEAPP-1625,Feature,Done,30.03.2022 17:10,Bullitt|,,16.08.2022 19:26,Done ,19.09.2022 18:20,0,200295,0,48893,0,0,0,66025,Done 
The APP ART,,THEAPP-1624,Feature,In Implementation,30.03.2022 17:08,Bullitt|,,16.08.2022 19:26, ,19.09.2022 18:11,0,200297,48885,66031,0,0,0,0, 
The APP ART,,THEAPP-1623,Feature,Done,30.03.2022 17:04,Bullitt|,,16.08.2022 19:25,Done ,19.09.2022 18:20,0,200300,0,48894,0,0,0,66025,Done 
The APP ART,,THEAPP-1622,Feature,Backlog,30.03.2022 16:37,Bullitt|Mario|,,11.04.2022 09:56, ,,0,200326,114920,0,0,0,0,0, 
The APP ART,,THEAPP-1621,Feature,Backlog,30.03.2022 16:32,Bullitt|,,11.04.2022 09:56, ,,0,200331,114921,0,0,0,0,0, 
The APP ART,,THEAPP-1620,Feature,Done,30.03.2022 11:46,,,22.06.2022 10:07,Duplicate ,22.06.2022 10:07,0,120861,0,0,0,0,0,194677,Duplicate 
The APP ART,,THEAPP-1619,Feature,Backlog,30.03.2022 10:45,VICI|,,06.07.2022 18:33, ,,0,141588,174011,0,0,0,0,0, 
The APP ART,,THEAPP-1618,Feature,Done,29.03.2022 17:40,Callahan|,,15.06.2022 11:20,Done ,12.08.2022 14:53,0,111940,83732,0,0,0,0,120952,Done 
The APP ART,,THEAPP-1617,Feature,Done,29.03.2022 17:39,Callahan|,,15.06.2022 11:20,Done ,12.08.2022 14:52,0,111940,83732,0,0,0,0,120952,Done 
The APP ART,,THEAPP-1616,Feature,Done,29.03.2022 17:39,Callahan|,,08.08.2022 14:41,Done ,08.08.2022 14:41,0,189902,0,0,0,0,0,126722,Done 
The APP ART,,THEAPP-1615,Feature,Backlog,29.03.2022 15:13,Greatwall|,,12.04.2022 14:29, ,,0,20116,296655,0,0,0,0,0, 
The APP ART,,THEAPP-1614,Feature,Backlog,29.03.2022 14:29,Greatwall|,,12.04.2022 14:30, ,,0,20160,296655,0,0,0,0,0, 
The APP ART,,THEAPP-1613,Feature,Backlog,29.03.2022 14:28,Greatwall|,,12.04.2022 14:30, ,,0,20161,296654,0,0,0,0,0, 
The APP ART,,THEAPP-1612,Feature,Funnel,29.03.2022 13:44,App ART Funnel|Griffin|P&S|Release 3.2|Release 4.0|Stark|Stromberg|,,11.04.2022 10:17, ,,53242,18513,245104,0,0,0,0,0, 
The APP ART,,THEAPP-1611,Feature,Funnel,29.03.2022 13:37,App ART Funnel|Griffin|P&S|Release 3.2|Release 4.0|Stark|Stromberg|,,11.04.2022 10:17, ,,53242,18519,245105,0,0,0,0,0, 
The APP ART,,THEAPP-1610,Feature,Done,29.03.2022 11:26,Lebowski|P&S|Release 3.1|,,14.04.2022 10:49,Won't Do ,14.04.2022 10:49,0,23002,0,0,0,0,0,293996,Won't Do 
The APP ART,,THEAPP-1609,Feature,Done,29.03.2022 10:35,Lebowski|,,27.06.2022 09:05,Done ,27.06.2022 09:05,0,129510,0,0,0,0,0,187540,Done 
The APP ART,,THEAPP-1608,Feature,Funnel,29.03.2022 10:22,BOND|,,,,,317062,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1607,Feature,Done,28.03.2022 14:35,,,31.05.2022 18:55,Duplicate ,31.05.2022 18:55,0,92420,0,0,0,0,0,225829,Duplicate 
The APP ART,,THEAPP-1606,Feature,E2E Test,25.03.2022 15:06,Mario|,,11.04.2022 09:53, ,,0,35807,132721,154009,0,0,0,0, 
The APP ART,,THEAPP-1605,Feature,Funnel,25.03.2022 11:53,SPECTRE|VICI|,,,,,322731,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1604,Feature,Done,24.03.2022 19:30,BOND|Lebowski|Skywalker|,,30.03.2022 14:10,Done ,16.09.2022 16:16,0,18263,51776,122316,60887,0,0,70469,Done 
The APP ART,,THEAPP-1603,Feature,Funnel,24.03.2022 14:43,Android|,,,,,324001,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1602,Feature,Backlog,21.03.2022 13:04,App ART Funnel|CR|VICI|,,30.03.2022 19:28,Done ,24.06.2022 13:51,4375,43142,269436,11428,0,0,0,37,Done 
The APP ART,,THEAPP-1601,Feature,Funnel,21.03.2022 11:35,Android|iOS|,,,,,328509,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1600,Feature,Funnel,18.03.2022 00:03,App ART Funnel|,,,,,333521,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1599,Feature,Funnel,17.03.2022 17:31,Android|iOS|,,,,,333913,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1597,Feature,In Analysis,17.03.2022 12:11,BOND|Release 2.0|Release 3.2|,,31.03.2022 08:47, ,,0,334232,0,0,0,0,0,0, 
The APP ART,,THEAPP-1596,Feature,In Analysis,17.03.2022 11:58,Android|Griffin|Mario|,,11.04.2022 09:49, ,,0,334246,0,0,0,0,0,0, 
The APP ART,,THEAPP-1595,Feature,Funnel,17.03.2022 10:42,Android|,,,,,334322,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1594,Feature,Done,17.03.2022 09:44,Android|BOND|Greatwall|Mario|Pikachu|SPECTRE|Stark|Stromberg|VICI|,,08.06.2022 13:30,Done ,27.09.2022 16:22,0,199214,9926,70617,0,0,0,54622,Done 
The APP ART,,THEAPP-1593,Feature,In Analysis,16.03.2022 16:58,App ART Funnel|Backend|Griffin|Release 3.2|Stark|,,30.06.2022 10:25, ,,0,335385,0,0,0,0,0,0, 
The APP ART,,THEAPP-1592,Feature,Funnel,16.03.2022 16:46,Android|Backend|iOS|,,,,,335399,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1591,Feature,In Analysis,16.03.2022 15:16,SPECTRE|Stromberg|,,11.04.2022 09:46, ,,0,335487,0,0,0,0,0,0, 
The APP ART,,THEAPP-1590,Feature,Done,15.03.2022 18:10,Lebowski|,,17.08.2022 14:22,Done ,17.08.2022 14:22,0,222972,0,0,0,0,0,113782,Done 
The APP ART,,THEAPP-1589,Feature,In Implementation,08.03.2022 13:48,BOND|P&S|Release 3.2|,,07.04.2022 10:36, ,,0,93543,6058,62312,185179,0,0,0, 
The APP ART,,THEAPP-1588,Feature,Funnel,08.03.2022 11:08,App ART Funnel|P&S|Release 4.0|,,,,,347257,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1587,Feature,Funnel,07.03.2022 10:27,Android|BOND|Design|iOS|,,,,,348737,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1584,Feature,Done,02.03.2022 14:44,Griffin|Stark|,,11.04.2022 15:13,Won't Do ,20.04.2022 10:36,0,70310,0,0,0,0,0,285369,Won't Do 
The APP ART,,THEAPP-1583,Feature,Done,01.03.2022 16:11,Android|Greatwall|Lebowski|Mario|Pikachu|Skywalker|SPECTRE|Stark|Stromberg|VICI|,,23.06.2022 09:32,Done ,27.09.2022 16:30,0,230215,1573,70630,0,0,0,54614,Done 
The APP ART,,THEAPP-1582,Feature,Funnel,28.02.2022 10:31,BOND|VICI|,,13.04.2022 11:41, ,,285328,73484,0,0,0,0,0,0, 
The APP ART,,THEAPP-1580,Feature,E2E Test,23.02.2022 14:49,Stark|,,30.03.2022 19:27, ,,0,80478,99236,157074,28965,0,0,0, 
The APP ART,,THEAPP-1579,Feature,Backlog,22.02.2022 17:18,Callahan|P&S|Pikachu|,,18.07.2022 15:26, ,,0,210128,156918,0,0,0,0,0, 
The APP ART,,THEAPP-1578,Feature,In Implementation,22.02.2022 16:17,App ART Funnel|Griffin|,,02.03.2022 12:42, ,,0,11305,109476,227400,18925,0,0,0, 
The APP ART,,THEAPP-1577,Feature,Done,22.02.2022 16:08,App ART Funnel|Griffin|,,02.03.2022 12:43,Done ,05.09.2022 13:40,0,11315,109475,159861,0,0,0,86464,Done 
The APP ART,,THEAPP-1576,Feature,Funnel,22.02.2022 15:58,2022|,,,,,367127,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1575,Feature,Funnel,21.02.2022 22:01,Android|iOS|VICI|,,21.02.2022 22:02, ,,367379,824,0,0,0,0,0,0, 
The APP ART,,THEAPP-1574,Feature,In Analysis,18.02.2022 16:01,BOND|,,10.03.2022 08:52, ,,0,372883,0,0,0,0,0,0, 
The APP ART,,THEAPP-1573,Feature,Funnel,17.02.2022 15:08,Android|App ART Funnel|BOND|Design|Griffin|iOS|Release 4.0|Stromberg|,,,,,374376,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1572,Feature,Funnel,17.02.2022 13:33,BOND|,,,,,374472,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1571,Feature,Done,17.02.2022 11:36,Android|App ART Funnel|C3PO|iOS|Pikachu|,,28.03.2022 16:58,Done ,28.03.2022 16:58,0,56482,0,0,0,0,0,318106,Done 
The APP ART,,THEAPP-1570,Feature,E2E Test,16.02.2022 17:13,Android|App ART Funnel|iOS|,,09.08.2022 11:09, ,,0,250195,0,125496,0,0,0,0, 
The APP ART,,THEAPP-1569,Feature,Done,16.02.2022 13:10,Greatwall|Mario|,,30.03.2022 11:53,Duplicate ,07.07.2022 10:42,0,60402,18675,123812,0,0,0,173042,Duplicate 
The APP ART,,THEAPP-1556,Feature,Done,15.02.2022 17:45,Greatwall|,,22.02.2022 10:17,Done ,03.05.2022 13:03,0,9631,0,100964,0,0,0,266502,Done 
The APP ART,,THEAPP-1555,Feature,Blocker,15.02.2022 15:01,VICI|,,18.02.2022 11:49, ,,0,4127,40544,0,332591,0,0,0, 
The APP ART,,THEAPP-1554,Feature,Funnel,15.02.2022 13:44,BOND|,,,,,377340,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1553,Feature,Done,11.02.2022 16:35,Lebowski|Mario|P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,15.02.2022 18:37,Done ,19.04.2022 11:26,0,5882,9634,80653,0,0,0,286758,Done 
The APP ART,,THEAPP-1552,Feature,Funnel,10.02.2022 09:02,2022|App ART Funnel|,,,,,384823,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1551,Feature,Backlog,08.02.2022 18:35,Stromberg|,,11.04.2022 09:33, ,,0,181294,205835,0,0,0,0,0, 
The APP ART,,THEAPP-1550,Feature,Funnel,08.02.2022 16:45,Android|iOS|,,,,,387239,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1549,Feature,Funnel,08.02.2022 16:45,Android|Greatwall|iOS|,,,,,387240,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1548,Feature,Done,08.02.2022 16:05,Pikachu|,,10.03.2022 08:51,Done ,17.05.2022 13:02,0,90347,50589,0,0,0,0,246342,Done 
The APP ART,,THEAPP-1547,Feature,In Implementation,08.02.2022 13:41,Greatwall|Mario|,,06.04.2022 10:45, ,28.09.2022 10:01,0,81904,251955,21822,0,0,0,31741, 
The APP ART,,THEAPP-1546,Feature,Done,07.02.2022 09:10,App ART Funnel|Greatwall|,,20.06.2022 14:38,Done ,11.10.2022 08:43,0,191847,0,162364,0,0,0,34922,Done 
The APP ART,,THEAPP-1545,Feature,Funnel,05.02.2022 00:35,Mylanta|,,,,,392530,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1543,Feature,Done,03.02.2022 15:30,App ART Funnel|Pikachu|,,19.05.2022 10:04,Won't Do ,19.05.2022 10:04,0,150874,0,0,0,0,0,243640,Won't Do 
The APP ART,,THEAPP-1542,Feature,Done,03.02.2022 13:11,VICI|,,21.02.2022 22:30,Done ,02.09.2022 14:17,0,109375,62180,132346,0,3,0,90747,Done 
The APP ART,,THEAPP-1541,Feature,Done,01.02.2022 11:49,SPECTRE|,,02.02.2022 13:53,Done ,05.05.2022 15:11,0,2709,67853,63559,0,0,0,263493,Done 
The APP ART,,THEAPP-1539,Feature,Done,28.01.2022 13:07,App ART Funnel|Greatwall|,,15.07.2022 13:51,Done ,27.09.2022 04:05,0,241963,0,105973,0,0,0,55360,Done 
The APP ART,,THEAPP-1538,Feature,Funnel,28.01.2022 13:06,App ART Funnel|Greatwall|Panda|,,,,,403298,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1537,Feature,Backlog,28.01.2022 13:04,App ART Funnel|Greatwall|Panda|,,15.04.2022 11:10, ,,0,110765,256319,36216,0,0,0,0, 
The APP ART,,THEAPP-1536,Feature,Funnel,28.01.2022 13:03,App ART Funnel|Greatwall|Panda|,,,,,403301,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1535,Feature,Funnel,28.01.2022 13:01,App ART Funnel|Greatwall|Panda|,,,,,403303,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1534,Feature,Backlog,28.01.2022 12:57,App ART Funnel|Greatwall|Mario|Panda|,,09.06.2022 14:47, ,,0,190189,213117,0,0,0,0,0, 
The APP ART,,THEAPP-1533,Feature,Done,28.01.2022 12:30,App ART Funnel|Greatwall|,,12.04.2022 11:10,Done ,22.09.2022 08:26,0,106479,0,234555,0,0,0,62299,Done 
The APP ART,,THEAPP-1532,Feature,Backlog,28.01.2022 12:09,Pikachu|Stromberg|,,06.09.2022 13:54, ,,0,369903,33452,0,0,0,0,0, 
The APP ART,,THEAPP-1531,Feature,Done,27.01.2022 14:36,Greatwall|Release 2.0|Release 3.0|Release 3.1|,,22.02.2022 10:18,Done ,23.05.2022 05:01,0,37181,70612,58670,0,0,0,238184,Done 
The APP ART,,THEAPP-1530,Feature,Funnel,27.01.2022 13:21,Android|App ART Funnel|iOS|VICI|,,,,,404724,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1528,Feature,Completed,27.01.2022 08:54,Pikachu|,,27.01.2022 09:15, ,05.04.2022 08:24,0,20,36164,61704,0,307100,0,0, 
The APP ART,,THEAPP-1521,Feature,Funnel,25.01.2022 13:31,,,,,,407593,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1520,Feature,Backlog,21.01.2022 11:10,Griffin|,,27.01.2022 10:32, ,,0,319669,93824,0,0,0,0,0, 
The APP ART,,THEAPP-1519,Feature,E2E Test,20.01.2022 14:38,Stromberg|,,30.08.2022 14:42, ,,0,319684,0,24804,70238,0,0,0, 
The APP ART,,THEAPP-1518,Feature,Done,19.01.2022 16:01,App ART Funnel|Greatwall|,,12.04.2022 11:11,Done ,04.07.2022 10:50,0,119229,0,119499,0,0,0,177354,Done 
The APP ART,,THEAPP-1517,Feature,Backlog,19.01.2022 15:44,Stromberg|,,13.04.2022 12:03, ,,0,259465,156634,0,0,0,0,0, 
The APP ART,,THEAPP-1516,Feature,Funnel,19.01.2022 14:16,BOND|iOS|,,,,,416188,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1515,Feature,In Implementation,19.01.2022 03:08,Bullitt|,,21.02.2022 10:56, ,,0,47988,102404,266463,0,0,0,0, 
The APP ART,,THEAPP-1514,Feature,Done,18.01.2022 17:23,Android|iOS|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 3b|Release 4.0|Stromberg|,,19.01.2022 11:58,Done ,05.08.2022 22:35,0,52703,138447,95720,0,0,0,130570,Done 
The APP ART,,THEAPP-1513,Feature,Done,18.01.2022 13:40,Greatwall|Griffin|,,19.01.2022 08:46,Duplicate ,19.01.2022 08:46,0,1146,0,0,0,0,0,416519,Duplicate 
The APP ART,,THEAPP-1512,Feature,E2E Test,17.01.2022 14:09,App ART Funnel|Greatwall|P&S|Release 2.0|Release 3.1|,,12.04.2022 14:30,Done ,23.05.2022 05:03,0,122421,58472,226307,0,0,0,11873,Done 
